id,legacy_path,module,submodule,file_type,category,applicability,status,status_basis,modern_candidate,migrated_file_1to1,mapping_basis_1to1,mapping_confidence_1to1,notes
LEGACY-03921,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/Login.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/Login.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/Login.js,exact_path_match,high,
LEGACY-03922,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/Login.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/Login.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/Login.min.js,exact_path_match,high,
LEGACY-03923,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/Login.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/Login.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/Login.min.js.map,exact_path_match,high,
LEGACY-03924,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/RSA.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/RSA.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/RSA.min.js,exact_path_match,high,
LEGACY-03925,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/jsbn.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn.js,exact_path_match,high,
LEGACY-03926,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/jsbn.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn.min.js,exact_path_match,high,
LEGACY-03927,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/jsbn.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn.min.js.map,exact_path_match,high,
LEGACY-03928,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/jsbn2.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn2.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn2.js,exact_path_match,high,
LEGACY-03929,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/jsbn2.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn2.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn2.min.js,exact_path_match,high,
LEGACY-03930,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/jsbn2.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn2.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/jsbn2.min.js.map,exact_path_match,high,
LEGACY-03931,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/prng4.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/prng4.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/prng4.js,exact_path_match,high,
LEGACY-03932,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/prng4.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/prng4.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/prng4.min.js,exact_path_match,high,
LEGACY-03933,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/prng4.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/prng4.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/prng4.min.js.map,exact_path_match,high,
LEGACY-03934,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/rng.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rng.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rng.js,exact_path_match,high,
LEGACY-03935,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/rng.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rng.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rng.min.js,exact_path_match,high,
LEGACY-03936,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/rng.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rng.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rng.min.js.map,exact_path_match,high,
LEGACY-03937,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/rsa.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rsa.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rsa.js,exact_path_match,high,
LEGACY-03938,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/rsa2.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rsa2.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rsa2.js,exact_path_match,high,
LEGACY-03939,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/rsa2.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rsa2.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rsa2.min.js,exact_path_match,high,
LEGACY-03940,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/Security/rsa2.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rsa2.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/Security/rsa2.min.js.map,exact_path_match,high,
LEGACY-03941,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/WCMS.Core.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Core.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Core.js,exact_path_match,high,
LEGACY-03942,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/WCMS.Core.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Core.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Core.min.js,exact_path_match,high,
LEGACY-03943,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/WCMS.Core.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Core.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Core.min.js.map,exact_path_match,high,
LEGACY-03944,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/WCMS.Utils.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Utils.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Utils.js,exact_path_match,high,
LEGACY-03945,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/WCMS.Utils.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Utils.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Utils.min.js,exact_path_match,high,
LEGACY-03946,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/WCMS.Utils.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Utils.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WCMS.Utils.min.js.map,exact_path_match,high,
LEGACY-03947,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/WebSystem.Admin.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WebSystem.Admin.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WebSystem.Admin.js,exact_path_match,high,
LEGACY-03948,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/WebSystem.Admin.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WebSystem.Admin.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WebSystem.Admin.min.js,exact_path_match,high,
LEGACY-03949,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/WebSystem.Admin.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WebSystem.Admin.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/WebSystem.Admin.min.js.map,exact_path_match,high,
LEGACY-03950,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/common.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/common.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/common.js,exact_path_match,high,
LEGACY-03951,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/common.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/common.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/common.min.js,exact_path_match,high,
LEGACY-03952,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/common.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/common.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/common.min.js.map,exact_path_match,high,
LEGACY-03953,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/dragdrop.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/dragdrop.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/dragdrop.js,exact_path_match,high,
LEGACY-03954,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/dragdrop.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/dragdrop.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/dragdrop.min.js,exact_path_match,high,
LEGACY-03955,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/dragdrop.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/dragdrop.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/dragdrop.min.js.map,exact_path_match,high,
LEGACY-03956,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/holder.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/holder.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/holder.js,exact_path_match,high,
LEGACY-03957,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/holder.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/holder.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/holder.min.js,exact_path_match,high,
LEGACY-03958,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/holder.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/holder.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/holder.min.js.map,exact_path_match,high,
LEGACY-03959,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/html5shim.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/html5shim.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/html5shim.js,exact_path_match,high,
LEGACY-03960,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/html5shiv-printshiv.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/html5shiv-printshiv.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/html5shiv-printshiv.js,exact_path_match,high,
LEGACY-03961,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/html5shiv.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/html5shiv.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/html5shiv.js,exact_path_match,high,
LEGACY-03962,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/ieupdate.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/ieupdate.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/ieupdate.js,exact_path_match,high,
LEGACY-03963,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery-1.11.0.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.11.0.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.11.0.js,exact_path_match,high,
LEGACY-03964,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery-1.11.0.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.11.0.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.11.0.min.js,exact_path_match,high,
LEGACY-03965,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery-1.11.0.min.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.11.0.min.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.11.0.min.map,exact_path_match,high,
LEGACY-03966,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery-1.4.4-vsdoc.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.4.4-vsdoc.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.4.4-vsdoc.js,exact_path_match,high,
LEGACY-03967,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery-1.4.4.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.4.4.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.4.4.js,exact_path_match,high,
LEGACY-03968,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery-1.4.4.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.4.4.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-1.4.4.min.js,exact_path_match,high,
LEGACY-03969,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery-ui.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-ui.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-ui.js,exact_path_match,high,
LEGACY-03970,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery-ui.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-ui.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery-ui.min.js,exact_path_match,high,
LEGACY-03971,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.gmap3.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.gmap3.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.gmap3.js,exact_path_match,high,
LEGACY-03972,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.gmap3.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.gmap3.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.gmap3.min.js,exact_path_match,high,
LEGACY-03973,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.gmap3.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.gmap3.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.gmap3.min.js.map,exact_path_match,high,
LEGACY-03974,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.js,exact_path_match,high,
LEGACY-03975,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.min.js,exact_path_match,high,
LEGACY-03976,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.ui.touch-punch.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.ui.touch-punch.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.ui.touch-punch.min.js,exact_path_match,high,
LEGACY-03977,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.unobtrusive-ajax.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.unobtrusive-ajax.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.unobtrusive-ajax.js,exact_path_match,high,
LEGACY-03978,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.unobtrusive-ajax.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.unobtrusive-ajax.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.unobtrusive-ajax.min.js,exact_path_match,high,
LEGACY-03979,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.validate-vsdoc.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate-vsdoc.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate-vsdoc.js,exact_path_match,high,
LEGACY-03980,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.validate.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate.js,exact_path_match,high,
LEGACY-03981,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.validate.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate.min.js,exact_path_match,high,
LEGACY-03982,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.validate.unobtrusive.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate.unobtrusive.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate.unobtrusive.js,exact_path_match,high,
LEGACY-03983,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/jquery.validate.unobtrusive.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate.unobtrusive.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/jquery.validate.unobtrusive.min.js,exact_path_match,high,
LEGACY-03984,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/js.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/js.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/js.js,exact_path_match,high,
LEGACY-03985,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/js.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/js.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/js.min.js,exact_path_match,high,
LEGACY-03986,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/js.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/js.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/js.min.js.map,exact_path_match,high,
LEGACY-03987,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/pngfix.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/pngfix.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/pngfix.js,exact_path_match,high,
LEGACY-03988,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/pngfix.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/pngfix.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/pngfix.min.js,exact_path_match,high,
LEGACY-03989,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/pngfix.min.js.map,Portal,Portal/WebSystem/WebSystem-MVC,.map,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/pngfix.min.js.map,Portal/WebSystem/WebSystem/Content/Assets/Scripts/pngfix.min.js.map,exact_path_match,high,
LEGACY-03990,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/respond.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/respond.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/respond.min.js,exact_path_match,high,
LEGACY-03991,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/shadow.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/shadow.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/shadow.js,exact_path_match,high,
LEGACY-03992,Legacy/Portal/WebSystem/WebSystem-MVC/Content/Assets/Scripts/shadow.min.js,Portal,Portal/WebSystem/WebSystem-MVC,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebSystem/WebSystem/Content/Assets/Scripts/shadow.min.js,Portal/WebSystem/WebSystem/Content/Assets/Scripts/shadow.min.js,exact_path_match,high,
